0 , Q0 , AP880420-0168 0 0.2015, run_name
0 , Q0 , AP881223-0199 2660 0.0121, run_name
0 , Q0 , AP880215-0001 2661 0.0121, run_name
0 , Q0 , AP880627-0018 2662 0.0121, run_name
0 , Q0 , AP880506-0025 2663 0.0121, run_name
0 , Q0 , AP880915-0146 2664 0.0121, run_name
0 , Q0 , AP881213-0081 2665 0.0121, run_name
0 , Q0 , AP880803-0124 2666 0.0121, run_name
0 , Q0 , AP880414-0216 2667 0.0121, run_name
0 , Q0 , AP881018-0114 2668 0.0121, run_name
0 , Q0 , AP881019-0106 2669 0.0121, run_name
0 , Q0 , AP880906-0106 2670 0.0121, run_name
0 , Q0 , AP881230-0041 2671 0.0121, run_name
0 , Q0 , AP880818-0253 2672 0.0121, run_name
0 , Q0 , AP880627-0196 2673 0.0121, run_name
0 , Q0 , AP880811-0254 2674 0.0121, run_name
0 , Q0 , AP880808-0188 2675 0.0121, run_name
0 , Q0 , AP881027-0141 2676 0.0121, run_name
0 , Q0 , AP880312-0184 2677 0.0121, run_name
0 , Q0 , AP881115-0255 2678 0.0120, run_name
0 , Q0 , AP880709-0145 2679 0.0120, run_name
0 , Q0 , AP880520-0045 2680 0.0120, run_name
0 , Q0 , AP881206-0113 2681 0.0120, run_name
0 , Q0 , AP880422-0205 2682 0.0120, run_name
0 , Q0 , AP880706-0036 2683 0.0120, run_name
0 , Q0 , AP881013-0019 2684 0.0120, run_name
0 , Q0 , AP880529-0028 2685 0.0120, run_name
0 , Q0 , AP880927-0156 2686 0.0120, run_name
0 , Q0 , AP880528-0031 2687 0.0120, run_name
0 , Q0 , AP880427-0148 2688 0.0120, run_name
0 , Q0 , AP880610-0087 2689 0.0120, run_name
0 , Q0 , AP881111-0221 2690 0.0120, run_name
0 , Q0 , AP881129-0269 2691 0.0120, run_name
0 , Q0 , AP880425-0183 2692 0.0120, run_name
0 , Q0 , AP880224-0211 2693 0.0120, run_name
0 , Q0 , AP881010-0216 2694 0.0120, run_name
0 , Q0 , AP880912-0181 2695 0.0120, run_name
0 , Q0 , AP880830-0246 2696 0.0120, run_name
0 , Q0 , AP881230-0066 2697 0.0120, run_name
0 , Q0 , AP880310-0130 2698 0.0120, run_name
0 , Q0 , AP880901-0268 2699 0.0120, run_name
0 , Q0 , AP880420-0014 2700 0.0120, run_name
0 , Q0 , AP880911-0030 2701 0.0120, run_name
0 , Q0 , AP880629-0223 2702 0.0119, run_name
0 , Q0 , AP880812-0198 2703 0.0119, run_name
0 , Q0 , AP880728-0168 2704 0.0119, run_name
0 , Q0 , AP880701-0187 2705 0.0119, run_name
0 , Q0 , AP881008-0124 2706 0.0119, run_name
0 , Q0 , AP880425-0257 2707 0.0119, run_name
0 , Q0 , AP880625-0056 2708 0.0119, run_name
0 , Q0 , AP881215-0234 2709 0.0119, run_name
0 , Q0 , AP881019-0007 2710 0.0119, run_name
0 , Q0 , AP880729-0186 2711 0.0119, run_name
0 , Q0 , AP880328-0061 2712 0.0119, run_name
0 , Q0 , AP881005-0069 2713 0.0119, run_name
0 , Q0 , AP881104-0122 2714 0.0119, run_name
0 , Q0 , AP880617-0047 2715 0.0119, run_name
0 , Q0 , AP880604-0154 2716 0.0119, run_name
0 , Q0 , AP880420-0147 2717 0.0119, run_name
0 , Q0 , AP880622-0229 2718 0.0119, run_name
0 , Q0 , AP881129-0075 2719 0.0119, run_name
0 , Q0 , AP880407-0062 2720 0.0119, run_name
0 , Q0 , AP880827-0060 2721 0.0119, run_name
0 , Q0 , AP880928-0181 2722 0.0119, run_name
0 , Q0 , AP880507-0191 2723 0.0119, run_name
0 , Q0 , AP881103-0091 2724 0.0119, run_name
0 , Q0 , AP880630-0352 2725 0.0119, run_name
0 , Q0 , AP880503-0179 2726 0.0119, run_name
0 , Q0 , AP880304-0003 2727 0.0119, run_name
0 , Q0 , AP880927-0276 2728 0.0119, run_name
0 , Q0 , AP881011-0095 2729 0.0119, run_name
0 , Q0 , AP880312-0127 2730 0.0119, run_name
0 , Q0 , AP880427-0282 2731 0.0119, run_name
0 , Q0 , AP880329-0072 2732 0.0118, run_name
0 , Q0 , AP880426-0220 2733 0.0118, run_name
0 , Q0 , AP881011-0274 2734 0.0118, run_name
0 , Q0 , AP880422-0246 2735 0.0118, run_name
0 , Q0 , AP880713-0266 2736 0.0118, run_name
0 , Q0 , AP881022-0064 2737 0.0118, run_name
0 , Q0 , AP880925-0091 2738 0.0118, run_name
0 , Q0 , AP880213-0084 2739 0.0118, run_name
0 , Q0 , AP880829-0044 2740 0.0118, run_name
0 , Q0 , AP880602-0103 2741 0.0118, run_name
0 , Q0 , AP881011-0161 2742 0.0118, run_name
0 , Q0 , AP880604-0031 2743 0.0118, run_name
0 , Q0 , AP880729-0010 2744 0.0118, run_name
0 , Q0 , AP880507-0079 2745 0.0118, run_name
0 , Q0 , AP880518-0011 2746 0.0118, run_name
0 , Q0 , AP880416-0151 2747 0.0118, run_name
0 , Q0 , AP880702-0111 2748 0.0118, run_name
0 , Q0 , AP880407-0106 2749 0.0118, run_name
0 , Q0 , AP880330-0102 2750 0.0118, run_name
0 , Q0 , AP880316-0273 2751 0.0118, run_name
0 , Q0 , AP881017-0091 2752 0.0118, run_name
0 , Q0 , AP881204-0080 2753 0.0118, run_name
0 , Q0 , AP881227-0159 2754 0.0118, run_name
0 , Q0 , AP880812-0142 2755 0.0118, run_name
0 , Q0 , AP881014-0238 2756 0.0118, run_name
0 , Q0 , AP880624-0256 2757 0.0118, run_name
0 , Q0 , AP880822-0131 2758 0.0118, run_name
0 , Q0 , AP881103-0043 2759 0.0118, run_name
0 , Q0 , AP881123-0194 2760 0.0118, run_name
0 , Q0 , AP880703-0035 2761 0.0118, run_name
0 , Q0 , AP880506-0012 2762 0.0117, run_name
0 , Q0 , AP880629-0135 2763 0.0117, run_name
0 , Q0 , AP880622-0279 2764 0.0117, run_name
0 , Q0 , AP881221-0063 2765 0.0117, run_name
0 , Q0 , AP880326-0061 2766 0.0117, run_name
0 , Q0 , AP880622-0036 2767 0.0117, run_name
0 , Q0 , AP880701-0153 2768 0.0117, run_name
0 , Q0 , AP880907-0014 2769 0.0117, run_name
0 , Q0 , AP881003-0029 2770 0.0117, run_name
0 , Q0 , AP881221-0195 2771 0.0117, run_name
0 , Q0 , AP881011-0198 2772 0.0117, run_name
0 , Q0 , AP880629-0108 2773 0.0117, run_name
0 , Q0 , AP880822-0196 2774 0.0117, run_name
0 , Q0 , AP880624-0186 2775 0.0117, run_name
0 , Q0 , AP880912-0166 2776 0.0117, run_name
0 , Q0 , AP880302-0096 2777 0.0117, run_name
0 , Q0 , AP880224-0113 2778 0.0117, run_name
0 , Q0 , AP880324-0278 2779 0.0117, run_name
0 , Q0 , AP881115-0200 2780 0.0117, run_name
0 , Q0 , AP880525-0279 2781 0.0117, run_name
0 , Q0 , AP881005-0063 2782 0.0117, run_name
0 , Q0 , AP880601-0312 2783 0.0117, run_name
0 , Q0 , AP881008-0004 2784 0.0117, run_name
0 , Q0 , AP880727-0191 2785 0.0117, run_name
0 , Q0 , AP880413-0280 2786 0.0117, run_name
0 , Q0 , AP881112-0091 2787 0.0117, run_name
0 , Q0 , AP880304-0026 2788 0.0117, run_name
0 , Q0 , AP880601-0193 2789 0.0116, run_name
0 , Q0 , AP880622-0027 2790 0.0116, run_name
0 , Q0 , AP880511-0193 2791 0.0116, run_name
0 , Q0 , AP881004-0067 2792 0.0116, run_name
0 , Q0 , AP880601-0264 2793 0.0116, run_name
0 , Q0 , AP880324-0031 2794 0.0116, run_name
0 , Q0 , AP880422-0066 2795 0.0116, run_name
0 , Q0 , AP880219-0145 2796 0.0116, run_name
0 , Q0 , AP880624-0067 2797 0.0116, run_name
0 , Q0 , AP880726-0110 2798 0.0116, run_name
0 , Q0 , AP881213-0118 2799 0.0116, run_name
0 , Q0 , AP880914-0194 2800 0.0116, run_name
0 , Q0 , AP881026-0035 2801 0.0116, run_name
0 , Q0 , AP880707-0008 2802 0.0116, run_name
0 , Q0 , AP881007-0046 2803 0.0116, run_name
0 , Q0 , AP881025-0108 2804 0.0116, run_name
0 , Q0 , AP881228-0029 2805 0.0116, run_name
0 , Q0 , AP880611-0013 2806 0.0116, run_name
0 , Q0 , AP880930-0129 2807 0.0116, run_name
0 , Q0 , AP881011-0139 2808 0.0116, run_name
0 , Q0 , AP880401-0237 2809 0.0115, run_name
0 , Q0 , AP881110-0202 2810 0.0115, run_name
0 , Q0 , AP880502-0160 2811 0.0115, run_name
0 , Q0 , AP881223-0035 2812 0.0115, run_name
0 , Q0 , AP880926-0136 2813 0.0115, run_name
0 , Q0 , AP880404-0086 2814 0.0115, run_name
0 , Q0 , AP881124-0092 2815 0.0115, run_name
0 , Q0 , AP881007-0155 2816 0.0115, run_name
0 , Q0 , AP881128-0181 2817 0.0115, run_name
0 , Q0 , AP880725-0053 2818 0.0115, run_name
0 , Q0 , AP881017-0031 2819 0.0115, run_name
0 , Q0 , AP880611-0022 2820 0.0115, run_name
0 , Q0 , AP881224-0130 2821 0.0115, run_name
0 , Q0 , AP880714-0107 2822 0.0115, run_name
0 , Q0 , AP880615-0033 2823 0.0115, run_name
0 , Q0 , AP880926-0126 2824 0.0115, run_name
0 , Q0 , AP881130-0041 2825 0.0115, run_name
0 , Q0 , AP880417-0034 2826 0.0115, run_name
0 , Q0 , AP880701-0177 2827 0.0115, run_name
0 , Q0 , AP881012-0195 2828 0.0115, run_name
0 , Q0 , AP880616-0209 2829 0.0115, run_name
0 , Q0 , AP881117-0065 2830 0.0115, run_name
0 , Q0 , AP880525-0157 2831 0.0114, run_name
0 , Q0 , AP880909-0168 2832 0.0114, run_name
0 , Q0 , AP880812-0223 2833 0.0114, run_name
0 , Q0 , AP880224-0272 2834 0.0114, run_name
0 , Q0 , AP880908-0095 2835 0.0114, run_name
0 , Q0 , AP880726-0096 2836 0.0114, run_name
0 , Q0 , AP880309-0396 2837 0.0114, run_name
0 , Q0 , AP880418-0030 2838 0.0114, run_name
0 , Q0 , AP881115-0222 2839 0.0114, run_name
0 , Q0 , AP880622-0016 2840 0.0114, run_name
0 , Q0 , AP880330-0014 2841 0.0114, run_name
0 , Q0 , AP880818-0288 2842 0.0114, run_name
0 , Q0 , AP880816-0300 2843 0.0114, run_name
0 , Q0 , AP880725-0115 2844 0.0114, run_name
0 , Q0 , AP880831-0072 2845 0.0114, run_name
0 , Q0 , AP881101-0023 2846 0.0114, run_name
0 , Q0 , AP880724-0006 2847 0.0113, run_name
0 , Q0 , AP880815-0188 2848 0.0113, run_name
0 , Q0 , AP880926-0101 2849 0.0113, run_name
0 , Q0 , AP880930-0075 2850 0.0113, run_name
0 , Q0 , AP880505-0170 2851 0.0113, run_name
0 , Q0 , AP880511-0039 2852 0.0113, run_name
0 , Q0 , AP880302-0260 2853 0.0113, run_name
0 , Q0 , AP880912-0130 2854 0.0113, run_name
0 , Q0 , AP881102-0157 2855 0.0113, run_name
0 , Q0 , AP880613-0244 2856 0.0113, run_name
0 , Q0 , AP880218-0200 2857 0.0113, run_name
0 , Q0 , AP880505-0019 2858 0.0113, run_name
0 , Q0 , AP881215-0077 2859 0.0113, run_name
0 , Q0 , AP880807-0048 2860 0.0113, run_name
0 , Q0 , AP881114-0081 2861 0.0113, run_name
0 , Q0 , AP880619-0041 2862 0.0113, run_name
0 , Q0 , AP880829-0144 2863 0.0113, run_name
0 , Q0 , AP880809-0206 2864 0.0113, run_name
0 , Q0 , AP881001-0158 2865 0.0113, run_name
0 , Q0 , AP881019-0102 2866 0.0113, run_name
0 , Q0 , AP880404-0184 2867 0.0113, run_name
0 , Q0 , AP880224-0188 2868 0.0113, run_name
0 , Q0 , AP880617-0015 2869 0.0113, run_name
0 , Q0 , AP880614-0124 2870 0.0113, run_name
0 , Q0 , AP881204-0018 2871 0.0113, run_name
0 , Q0 , AP880704-0078 2872 0.0113, run_name
0 , Q0 , AP880604-0137 2873 0.0113, run_name
0 , Q0 , AP880519-0073 2874 0.0113, run_name
0 , Q0 , AP880909-0160 2875 0.0113, run_name
0 , Q0 , AP881006-0275 2876 0.0113, run_name
0 , Q0 , AP880502-0135 2877 0.0113, run_name
0 , Q0 , AP881031-0022 2878 0.0113, run_name
0 , Q0 , AP880627-0116 2879 0.0113, run_name
0 , Q0 , AP880826-0223 2880 0.0113, run_name
0 , Q0 , AP881206-0189 2881 0.0113, run_name
0 , Q0 , AP880510-0050 2882 0.0112, run_name
0 , Q0 , AP881223-0197 2883 0.0112, run_name
0 , Q0 , AP880531-0005 2884 0.0112, run_name
0 , Q0 , AP880309-0275 2885 0.0112, run_name
0 , Q0 , AP880420-0254 2886 0.0112, run_name
0 , Q0 , AP880624-0226 2887 0.0112, run_name
0 , Q0 , AP881013-0220 2888 0.0112, run_name
0 , Q0 , AP880408-0188 2889 0.0112, run_name
0 , Q0 , AP881010-0164 2890 0.0112, run_name
0 , Q0 , AP881001-0068 2891 0.0112, run_name
0 , Q0 , AP880919-0188 2892 0.0112, run_name
0 , Q0 , AP880706-0014 2893 0.0112, run_name
0 , Q0 , AP880813-0056 2894 0.0112, run_name
0 , Q0 , AP880916-0122 2895 0.0112, run_name
0 , Q0 , AP880219-0140 2896 0.0112, run_name
0 , Q0 , AP880606-0116 2897 0.0112, run_name
0 , Q0 , AP880818-0235 2898 0.0112, run_name
0 , Q0 , AP880912-0177 2899 0.0112, run_name
0 , Q0 , AP880409-0007 2900 0.0112, run_name
0 , Q0 , AP880810-0335 2901 0.0112, run_name
0 , Q0 , AP880530-0040 2902 0.0112, run_name
0 , Q0 , AP880318-0179 2903 0.0112, run_name
0 , Q0 , AP880617-0290 2904 0.0112, run_name
0 , Q0 , AP881102-0223 2905 0.0112, run_name
0 , Q0 , AP880811-0301 2906 0.0112, run_name
0 , Q0 , AP880827-0023 2907 0.0112, run_name
0 , Q0 , AP880512-0017 2908 0.0112, run_name
0 , Q0 , AP881103-0138 2909 0.0112, run_name
0 , Q0 , AP880902-0122 2910 0.0112, run_name
0 , Q0 , AP880729-0268 2911 0.0112, run_name
0 , Q0 , AP881130-0020 2912 0.0112, run_name
0 , Q0 , AP881121-0240 2913 0.0112, run_name
0 , Q0 , AP880724-0077 2914 0.0112, run_name
0 , Q0 , AP881214-0101 2915 0.0112, run_name
0 , Q0 , AP880820-0080 2916 0.0112, run_name
0 , Q0 , AP880301-0104 2917 0.0111, run_name
0 , Q0 , AP880925-0088 2918 0.0111, run_name
0 , Q0 , AP880309-0266 2919 0.0111, run_name
0 , Q0 , AP880825-0179 2920 0.0111, run_name
0 , Q0 , AP881117-0013 2921 0.0111, run_name
0 , Q0 , AP880318-0255 2922 0.0111, run_name
0 , Q0 , AP880718-0023 2923 0.0111, run_name
0 , Q0 , AP881125-0167 2924 0.0111, run_name
0 , Q0 , AP880718-0272 2925 0.0111, run_name
0 , Q0 , AP880418-0218 2926 0.0111, run_name
0 , Q0 , AP881205-0048 2927 0.0111, run_name
0 , Q0 , AP880310-0278 2928 0.0111, run_name
0 , Q0 , AP880316-0171 2929 0.0111, run_name
0 , Q0 , AP880414-0171 2930 0.0111, run_name
0 , Q0 , AP880217-0223 2931 0.0111, run_name
0 , Q0 , AP880803-0057 2932 0.0111, run_name
0 , Q0 , AP881206-0166 2933 0.0111, run_name
0 , Q0 , AP880610-0261 2934 0.0111, run_name
0 , Q0 , AP880708-0027 2935 0.0111, run_name
0 , Q0 , AP880401-0338 2936 0.0111, run_name
0 , Q0 , AP880419-0087 2937 0.0111, run_name
0 , Q0 , AP881123-0228 2938 0.0111, run_name
0 , Q0 , AP880216-0144 2939 0.0111, run_name
0 , Q0 , AP880625-0217 2940 0.0111, run_name
0 , Q0 , AP880924-0007 2941 0.0111, run_name
0 , Q0 , AP880607-0251 2942 0.0111, run_name
0 , Q0 , AP880701-0130 2943 0.0111, run_name
0 , Q0 , AP880616-0180 2944 0.0111, run_name
0 , Q0 , AP880709-0066 2945 0.0111, run_name
0 , Q0 , AP880916-0168 2946 0.0111, run_name
0 , Q0 , AP881101-0166 2947 0.0111, run_name
0 , Q0 , AP880929-0241 2948 0.0110, run_name
0 , Q0 , AP880623-0213 2949 0.0110, run_name
0 , Q0 , AP881023-0077 2950 0.0110, run_name
0 , Q0 , AP881118-0004 2951 0.0110, run_name
0 , Q0 , AP881121-0284 2952 0.0110, run_name
0 , Q0 , AP880801-0178 2953 0.0110, run_name
0 , Q0 , AP880511-0271 2954 0.0110, run_name
0 , Q0 , AP880913-0122 2955 0.0110, run_name
0 , Q0 , AP880301-0109 2956 0.0110, run_name
0 , Q0 , AP880627-0199 2957 0.0110, run_name
0 , Q0 , AP881028-0302 2958 0.0110, run_name
0 , Q0 , AP881031-0290 2959 0.0110, run_name
0 , Q0 , AP881230-0185 2960 0.0110, run_name
0 , Q0 , AP880829-0096 2961 0.0110, run_name
0 , Q0 , AP881004-0165 2962 0.0110, run_name
0 , Q0 , AP880720-0153 2963 0.0110, run_name
0 , Q0 , AP880526-0219 2964 0.0110, run_name
0 , Q0 , AP881201-0160 2965 0.0110, run_name
0 , Q0 , AP880219-0030 2966 0.0110, run_name
0 , Q0 , AP880217-0071 2967 0.0110, run_name
0 , Q0 , AP881004-0107 2968 0.0110, run_name
0 , Q0 , AP881105-0074 2969 0.0110, run_name
0 , Q0 , AP880813-0132 2970 0.0110, run_name
0 , Q0 , AP880615-0015 2971 0.0110, run_name
0 , Q0 , AP880329-0206 2972 0.0110, run_name
0 , Q0 , AP881212-0096 2973 0.0110, run_name
0 , Q0 , AP880629-0192 2974 0.0110, run_name
0 , Q0 , AP880919-0047 2975 0.0110, run_name
0 , Q0 , AP880428-0112 2976 0.0110, run_name
0 , Q0 , AP880404-0255 2977 0.0109, run_name
0 , Q0 , AP880229-0003 2978 0.0109, run_name
0 , Q0 , AP880229-0253 2979 0.0109, run_name
0 , Q0 , AP881112-0119 2980 0.0109, run_name
0 , Q0 , AP880712-0288 2981 0.0109, run_name
0 , Q0 , AP880421-0143 2982 0.0109, run_name
0 , Q0 , AP881220-0073 2983 0.0109, run_name
0 , Q0 , AP880812-0070 2984 0.0109, run_name
0 , Q0 , AP881116-0096 2985 0.0109, run_name
0 , Q0 , AP880929-0238 2986 0.0109, run_name
0 , Q0 , AP880912-0169 2987 0.0109, run_name
0 , Q0 , AP881123-0235 2988 0.0109, run_name
0 , Q0 , AP880813-0101 2989 0.0109, run_name
0 , Q0 , AP880728-0171 2990 0.0109, run_name
0 , Q0 , AP881229-0078 2991 0.0109, run_name
0 , Q0 , AP880923-0128 2992 0.0109, run_name
0 , Q0 , AP880801-0167 2993 0.0109, run_name
0 , Q0 , AP881114-0249 2994 0.0109, run_name
0 , Q0 , AP880505-0195 2995 0.0109, run_name
0 , Q0 , AP880422-0029 2996 0.0109, run_name
0 , Q0 , AP880322-0055 2997 0.0109, run_name
0 , Q0 , AP880523-0220 2998 0.0109, run_name
0 , Q0 , AP880422-0321 2999 0.0109, run_name
0 , Q0 , AP881216-0067 3000 0.0109, run_name
0 , Q0 , AP880713-0242 3001 0.0109, run_name
0 , Q0 , AP880817-0220 3002 0.0109, run_name
0 , Q0 , AP880627-0088 3003 0.0109, run_name
0 , Q0 , AP881108-0031 3004 0.0109, run_name
0 , Q0 , AP880627-0160 3005 0.0109, run_name
0 , Q0 , AP880408-0010 3006 0.0109, run_name
0 , Q0 , AP881215-0308 3007 0.0109, run_name
0 , Q0 , AP880602-0221 3008 0.0109, run_name
0 , Q0 , AP880419-0161 3009 0.0109, run_name
0 , Q0 , AP881022-0052 3010 0.0109, run_name
0 , Q0 , AP880818-0033 3011 0.0109, run_name
0 , Q0 , AP881106-0021 3012 0.0109, run_name
0 , Q0 , AP881225-0002 3013 0.0109, run_name
0 , Q0 , AP881102-0315 3014 0.0109, run_name
0 , Q0 , AP881115-0022 3015 0.0109, run_name
0 , Q0 , AP880304-0185 3016 0.0108, run_name
0 , Q0 , AP880523-0226 3017 0.0108, run_name
0 , Q0 , AP881105-0117 3018 0.0108, run_name
0 , Q0 , AP880423-0159 3019 0.0108, run_name
0 , Q0 , AP880512-0211 3020 0.0108, run_name
0 , Q0 , AP880422-0255 3021 0.0108, run_name
0 , Q0 , AP881222-0230 3022 0.0108, run_name
0 , Q0 , AP880922-0124 3023 0.0108, run_name
0 , Q0 , AP880831-0287 3024 0.0108, run_name
0 , Q0 , AP881115-0281 3025 0.0108, run_name
0 , Q0 , AP880602-0021 3026 0.0108, run_name
0 , Q0 , AP880927-0076 3027 0.0108, run_name
0 , Q0 , AP880526-0225 3028 0.0108, run_name
0 , Q0 , AP880527-0244 3029 0.0108, run_name
0 , Q0 , AP880824-0225 3030 0.0108, run_name
0 , Q0 , AP881206-0151 3031 0.0108, run_name
0 , Q0 , AP880708-0067 3032 0.0108, run_name
0 , Q0 , AP880903-0010 3033 0.0108, run_name
0 , Q0 , AP880716-0125 3034 0.0108, run_name
0 , Q0 , AP880430-0168 3035 0.0108, run_name
0 , Q0 , AP881017-0290 3036 0.0108, run_name
0 , Q0 , AP880314-0242 3037 0.0108, run_name
0 , Q0 , AP880317-0075 3038 0.0108, run_name
0 , Q0 , AP880619-0090 3039 0.0108, run_name
0 , Q0 , AP881216-0198 3040 0.0108, run_name
0 , Q0 , AP880420-0010 3041 0.0108, run_name
0 , Q0 , AP880627-0193 3042 0.0108, run_name
0 , Q0 , AP881029-0003 3043 0.0108, run_name
0 , Q0 , AP880524-0312 3044 0.0108, run_name
0 , Q0 , AP880511-0286 3045 0.0108, run_name
0 , Q0 , AP880215-0113 3046 0.0108, run_name
0 , Q0 , AP880525-0016 3047 0.0108, run_name
0 , Q0 , AP880911-0088 3048 0.0108, run_name
0 , Q0 , AP880427-0250 3049 0.0107, run_name
0 , Q0 , AP880608-0223 3050 0.0107, run_name
0 , Q0 , AP880404-0199 3051 0.0107, run_name
0 , Q0 , AP880423-0189 3052 0.0107, run_name
0 , Q0 , AP880426-0043 3053 0.0107, run_name
0 , Q0 , AP880325-0008 3054 0.0107, run_name
0 , Q0 , AP880703-0051 3055 0.0107, run_name
0 , Q0 , AP881028-0307 3056 0.0107, run_name
0 , Q0 , AP880318-0197 3057 0.0107, run_name
0 , Q0 , AP880511-0114 3058 0.0107, run_name
0 , Q0 , AP881024-0212 3059 0.0107, run_name
0 , Q0 , AP880225-0090 3060 0.0107, run_name
0 , Q0 , AP880219-0206 3061 0.0107, run_name
0 , Q0 , AP881027-0192 3062 0.0107, run_name
0 , Q0 , AP881203-0059 3063 0.0107, run_name
0 , Q0 , AP880910-0184 3064 0.0107, run_name
0 , Q0 , AP880714-0254 3065 0.0107, run_name
0 , Q0 , AP880215-0073 3066 0.0107, run_name
0 , Q0 , AP880621-0274 3067 0.0107, run_name
0 , Q0 , AP880829-0082 3068 0.0107, run_name
0 , Q0 , AP880317-0081 3069 0.0107, run_name
0 , Q0 , AP881217-0001 3070 0.0107, run_name
0 , Q0 , AP881025-0001 3071 0.0107, run_name
0 , Q0 , AP881103-0032 3072 0.0107, run_name
0 , Q0 , AP880610-0163 3073 0.0107, run_name
0 , Q0 , AP881102-0249 3074 0.0107, run_name
0 , Q0 , AP880710-0010 3075 0.0107, run_name
0 , Q0 , AP880215-0012 3076 0.0107, run_name
0 , Q0 , AP880628-0053 3077 0.0107, run_name
0 , Q0 , AP880311-0040 3078 0.0107, run_name
0 , Q0 , AP880612-0008 3079 0.0107, run_name
0 , Q0 , AP880727-0251 3080 0.0107, run_name
0 , Q0 , AP881021-0128 3081 0.0106, run_name
0 , Q0 , AP880309-0401 3082 0.0106, run_name
0 , Q0 , AP880314-0132 3083 0.0106, run_name
0 , Q0 , AP880904-0034 3084 0.0106, run_name
0 , Q0 , AP880826-0225 3085 0.0106, run_name
0 , Q0 , AP881103-0124 3086 0.0106, run_name
0 , Q0 , AP880525-0371 3087 0.0106, run_name
0 , Q0 , AP880727-0238 3088 0.0106, run_name
0 , Q0 , AP880420-0175 3089 0.0106, run_name
0 , Q0 , AP881204-0084 3090 0.0106, run_name
0 , Q0 , AP880809-0034 3091 0.0106, run_name
0 , Q0 , AP880621-0261 3092 0.0106, run_name
0 , Q0 , AP880423-0130 3093 0.0106, run_name
0 , Q0 , AP880412-0161 3094 0.0106, run_name
0 , Q0 , AP881201-0061 3095 0.0106, run_name
0 , Q0 , AP880328-0110 3096 0.0106, run_name
0 , Q0 , AP880725-0020 3097 0.0106, run_name
0 , Q0 , AP880408-0205 3098 0.0106, run_name
0 , Q0 , AP880405-0210 3099 0.0106, run_name
0 , Q0 , AP881001-0016 3100 0.0106, run_name
0 , Q0 , AP880528-0098 3101 0.0106, run_name
0 , Q0 , AP881125-0158 3102 0.0106, run_name
0 , Q0 , AP880219-0207 3103 0.0106, run_name
0 , Q0 , AP880217-0083 3104 0.0106, run_name
0 , Q0 , AP880719-0051 3105 0.0106, run_name
0 , Q0 , AP880418-0090 3106 0.0106, run_name
0 , Q0 , AP880628-0036 3107 0.0106, run_name
0 , Q0 , AP880517-0157 3108 0.0105, run_name
0 , Q0 , AP880425-0025 3109 0.0105, run_name
0 , Q0 , AP881216-0098 3110 0.0105, run_name
0 , Q0 , AP880720-0125 3111 0.0105, run_name
0 , Q0 , AP880608-0263 3112 0.0105, run_name
0 , Q0 , AP880405-0150 3113 0.0105, run_name
0 , Q0 , AP880909-0094 3114 0.0105, run_name
0 , Q0 , AP880621-0313 3115 0.0105, run_name
0 , Q0 , AP880512-0217 3116 0.0105, run_name
0 , Q0 , AP880412-0217 3117 0.0105, run_name
0 , Q0 , AP880708-0033 3118 0.0105, run_name
0 , Q0 , AP880314-0145 3119 0.0105, run_name
0 , Q0 , AP880325-0204 3120 0.0105, run_name
0 , Q0 , AP880921-0137 3121 0.0105, run_name
0 , Q0 , AP880518-0231 3122 0.0105, run_name
0 , Q0 , AP880706-0207 3123 0.0105, run_name
0 , Q0 , AP880321-0203 3124 0.0105, run_name
0 , Q0 , AP880218-0216 3125 0.0105, run_name
0 , Q0 , AP880530-0168 3126 0.0105, run_name
0 , Q0 , AP880316-0278 3127 0.0105, run_name
0 , Q0 , AP880224-0244 3128 0.0105, run_name
0 , Q0 , AP880916-0008 3129 0.0105, run_name
0 , Q0 , AP881224-0020 3130 0.0105, run_name
0 , Q0 , AP880804-0035 3131 0.0105, run_name
0 , Q0 , AP880421-0214 3132 0.0105, run_name
0 , Q0 , AP880224-0261 3133 0.0105, run_name
0 , Q0 , AP880421-0157 3134 0.0105, run_name
0 , Q0 , AP880316-0260 3135 0.0105, run_name
0 , Q0 , AP880525-0095 3136 0.0105, run_name
0 , Q0 , AP880917-0024 3137 0.0104, run_name
0 , Q0 , AP881007-0118 3138 0.0104, run_name
0 , Q0 , AP880408-0083 3139 0.0104, run_name
0 , Q0 , AP880817-0091 3140 0.0104, run_name
0 , Q0 , AP880429-0054 3141 0.0104, run_name
0 , Q0 , AP880223-0028 3142 0.0104, run_name
0 , Q0 , AP880225-0043 3143 0.0104, run_name
0 , Q0 , AP880516-0276 3144 0.0104, run_name
0 , Q0 , AP881102-0150 3145 0.0104, run_name
0 , Q0 , AP880828-0039 3146 0.0104, run_name
0 , Q0 , AP880630-0171 3147 0.0104, run_name
0 , Q0 , AP880422-0250 3148 0.0104, run_name
0 , Q0 , AP881129-0010 3149 0.0104, run_name
0 , Q0 , AP880419-0175 3150 0.0104, run_name
0 , Q0 , AP880922-0183 3151 0.0104, run_name
0 , Q0 , AP880602-0180 3152 0.0104, run_name
0 , Q0 , AP880813-0011 3153 0.0104, run_name
0 , Q0 , AP880715-0012 3154 0.0104, run_name
0 , Q0 , AP880419-0167 3155 0.0104, run_name
0 , Q0 , AP880413-0035 3156 0.0104, run_name
0 , Q0 , AP880922-0155 3157 0.0104, run_name
0 , Q0 , AP881006-0195 3158 0.0104, run_name
